0_topic,1_topic,2_topic,3_topic,4_topic,5_topic,6_topic,7_topic,8_topic,9_topic,10_topic,11_topic,12_topic,13_topic,14_topic
0.013333333333334422,0.013333333333334703,0.3838742842505528,0.013333333333334427,0.013333333333334509,0.4427923309637375,0.013333348091132834,0.013333333333334403,0.013333333333334583,0.013333333333334913,0.013333333333333981,0.013333333333334875,0.01333333333333418,0.0133333333333344,0.013333370027897336
0.00416666835795061,0.00416666666666691,0.004166667468837677,0.9416666481846973,0.0041666666666668765,0.00416666809553893,0.004166666666666864,0.004166666894109061,0.0041666666666668895,0.004166666666666947,0.004166667848266554,0.004166676713948511,0.004166669361306947,0.004166666666666857,0.004166667075343306
0.0035087721835990178,0.003508771929824606,0.003508772099889818,0.0035087721032771497,0.0035087719298245996,0.0035087719298246252,0.0035087719298245975,0.003508771929824597,0.0035087719298246027,0.003508771929824613,0.003508771929824583,0.0035087733173643364,0.9508771909109817,0.003508771929824596,0.003508772016466654
0.003508771929824654,0.0035087719298246764,0.00350877994318757,0.003508771929824654,0.0035087719298246603,0.003508772054833516,0.950877183401694,0.0035087719298246525,0.003508771929824667,0.0035087719298246933,0.003508771929824618,0.0035087719298246903,0.003508771929824634,0.0035087719517515404,0.003508773350286892
0.00512820512820519,0.0051282051282052045,0.0051282051282052704,0.00512820512820519,0.005128205128205194,0.0051282051282052375,0.005128205128205191,0.9282051266902768,0.0051282051282051985,0.005128205128205217,0.0051282066430557265,0.005128205128205214,0.005128205128205177,0.005128205128205189,0.005128205128205193
0.0066666666666667295,0.006666666666666745,0.006666666666666811,0.006666666666666731,0.006666666666666735,0.006666666666666778,0.9066666666666661,0.0066666666666667295,0.006666666666666739,0.006666666666666757,0.006666666666666706,0.006666666666666755,0.006666666666666717,0.0066666666666667295,0.006666666666666732
0.005128205214005565,0.00512820512820519,0.005128205128205241,0.005128209049210357,0.005128205128205181,0.005128210186737912,0.0051282051282051785,0.005128206189496851,0.005128205128205185,0.005128205607075816,0.928205117599627,0.005128205128205198,0.005128205128205167,0.005128205128205176,0.005128205128205179
0.00512820512820522,0.005128205128205243,0.005128205128205342,0.00512820512820522,0.005128205128205227,0.005128205128205291,0.005128205128205221,0.005128205128205219,0.005128205128205233,0.9282051282051268,0.005128205128205184,0.0051282051282052574,0.005128205128205201,0.0051282051282052175,0.0051282051282052245
0.0030303030303032224,0.0030303030303032697,0.003030304775125879,0.0030303030303032233,0.4575757525780631,0.0030303031024698523,0.003030303360109001,0.0030303030303032194,0.0030303030303032497,0.0030303030303033053,0.0030303030303031474,0.0030303030303032987,0.0030303030303031817,0.003030303030303218,0.5030303058811998
0.0051282051282052115,0.005128205128205231,0.005128205128205319,0.005128211116976901,0.0051282051282052175,0.005128205128205276,0.005128205128205212,0.9282051222163552,0.005128205128205223,0.005128205128205246,0.005128205128205179,0.005128205128205244,0.005128205128205193,0.005128205128205209,0.005128205128205214
0.005128205214005565,0.00512820512820519,0.005128205128205241,0.005128209049210357,0.005128205128205181,0.005128210186737912,0.0051282051282051785,0.005128206189496851,0.005128205128205185,0.005128205607075816,0.928205117599627,0.005128205128205198,0.005128205128205167,0.005128205128205176,0.005128205128205179
0.00416666666666676,0.004166666666666784,0.004166666666666884,0.004166669026397694,0.004166666666666767,0.0041666686572527775,0.004166666666666762,0.004166667351475241,0.004166666666666774,0.004166666666666801,0.9416666616315397,0.004166666666666798,0.00416666666666674,0.0041666666666667585,0.004166666666666765
0.005128205214005565,0.00512820512820519,0.005128205128205241,0.005128209049210357,0.005128205128205181,0.005128210186737912,0.0051282051282051785,0.005128206189496851,0.005128205128205185,0.005128205607075816,0.928205117599627,0.005128205128205198,0.005128205128205167,0.005128205128205176,0.005128205128205179
0.8666666563843877,0.009523809523809611,0.009523809523809684,0.009523809523809594,0.0095238095238096,0.009523809523809648,0.009523809982927041,0.009523812119822568,0.009523812174519445,0.009523809523809625,0.009523809523809566,0.00952380952380962,0.009523809523809578,0.009523813606100077,0.00952381001795677
0.0039215686274510705,0.8862745113443773,0.003921568627451187,0.0039215686274510705,0.003921568627451077,0.003921568627451139,0.003921568627451071,0.003921568627451069,0.003921568627451083,0.06274509613357908,0.003921568627451035,0.003921568627451105,0.003921568627451051,0.00392156899263086,0.003921568627451073
0.006666669330722665,0.006666666666666715,0.00666666666666676,0.006666666666666705,0.006666666666666708,0.006666666666666737,0.006666666666666707,0.006666666666666705,0.006666668111363678,0.0066666666666667235,0.0066666666666666905,0.006666666666666722,0.0066666666666666975,0.9066666622885909,0.006666666935988835
0.0051282051282052115,0.005128205128205231,0.005128205128205319,0.005128211116976901,0.0051282051282052175,0.005128205128205276,0.005128205128205212,0.9282051222163552,0.005128205128205223,0.005128205128205246,0.005128205128205179,0.005128205128205244,0.005128205128205193,0.005128205128205209,0.005128205128205214
0.005128205214005565,0.00512820512820519,0.005128205128205241,0.005128209049210357,0.005128205128205181,0.005128210186737912,0.0051282051282051785,0.005128206189496851,0.005128205128205185,0.005128205607075816,0.928205117599627,0.005128205128205198,0.005128205128205167,0.005128205128205176,0.005128205128205179
0.906666628760837,0.006666669519178653,0.006666668158192917,0.006666668187900997,0.00666666666666698,0.006666666666667188,0.006666666666666962,0.006666666666666954,0.006666666666667001,0.006666666666667086,0.006666666666666843,0.006666692936975298,0.006666671677034912,0.0066666666666669525,0.006666667426544279
0.005128205592232866,0.005128205128205443,0.0051282054391704485,0.005128205445363949,0.005128205128205399,0.005128205128205576,0.005128205128205383,0.005128205128205375,0.005128205128205416,0.005128205128205489,0.005128205128205281,0.9282051259099655,0.005128206172787796,0.0051282051282053745,0.005128205286630659
0.0051282051282052115,0.005128205128205231,0.005128205128205319,0.005128211116976901,0.0051282051282052175,0.005128205128205276,0.005128205128205212,0.9282051222163552,0.005128205128205223,0.005128205128205246,0.005128205128205179,0.005128205128205244,0.005128205128205193,0.005128205128205209,0.005128205128205214
0.004166666666666723,0.004166666666666738,0.004166666666666798,0.004166666666666723,0.9416666661777917,0.004166666666666767,0.004166666666666724,0.004166666666666722,0.004166666666666732,0.004166667062747495,0.004166666666666701,0.0041666666666667455,0.004166666666666711,0.004166666759460116,0.004166666666666726
0.006666666666666705,0.0066666666666667165,0.00666666666666676,0.9066666588399537,0.00666666666666671,0.006666670652811629,0.006666666666666707,0.006666667285149125,0.006666666666666712,0.0066666666666667235,0.006666669888751806,0.006666666666666722,0.0066666666666666975,0.006666666666666705,0.006666666666666708
0.005128205214005565,0.00512820512820519,0.005128205128205241,0.005128209049210357,0.005128205128205181,0.005128210186737912,0.0051282051282051785,0.005128206189496851,0.005128205128205185,0.005128205607075816,0.928205117599627,0.005128205128205198,0.005128205128205167,0.005128205128205176,0.005128205128205179
0.766666627764608,0.016666666666666805,0.01666666666666693,0.016666666666666774,0.016666666666666784,0.016666666666666868,0.01666666840084196,0.016666676476818028,0.016666676679294147,0.016666666666666826,0.01666666666666673,0.016666666666666823,0.01666666666666675,0.016666682145280325,0.01666666853315606
0.00416666835795061,0.00416666666666691,0.004166667468837677,0.9416666481846973,0.0041666666666668765,0.00416666809553893,0.004166666666666864,0.004166666894109061,0.0041666666666668895,0.004166666666666947,0.004166667848266554,0.004166676713948511,0.004166669361306947,0.004166666666666857,0.004166667075343306
0.006666668406216908,0.9066666649271146,0.006666666666666936,0.006666666666666782,0.00666666666666679,0.006666666666666872,0.006666666666666783,0.006666666666666779,0.006666666666666798,0.006666666666666832,0.006666666666666736,0.006666666666666828,0.006666666666666756,0.006666666666666779,0.006666666666666787
0.005128205214005658,0.005128205128205299,0.0051282051282054465,0.005128209049215233,0.005128205128205276,0.005128210187495332,0.005128205128205267,0.005128206189497001,0.005128205128205285,0.0051282056070759705,0.9282051166514128,0.005128205128205321,0.005128205128205236,0.005128205128205263,0.005128206075655687
0.0035087719298249353,0.003508771929825028,0.0035087719298254293,0.003508771929824936,0.003508771929824964,0.0035087719298252267,0.0035087719298249405,0.003508771929824929,0.0035087719298249886,0.0035087719298250975,0.950877189728224,0.0035087719298250854,0.003508771929824855,0.0035087719298249275,0.0035087751840505183
0.9282051131742963,0.00512820675059799,0.0051282059778793255,0.0051282059948030215,0.0051282051282053225,0.005128205128205449,0.00512820512820531,0.005128205128205305,0.005128205128205334,0.005128205128205387,0.0051282051282052375,0.005128213533305968,0.005128207982391798,0.005128205128205305,0.0051282055610829885
0.9282051131742963,0.00512820675059799,0.0051282059778793255,0.0051282059948030215,0.0051282051282053225,0.005128205128205449,0.00512820512820531,0.005128205128205305,0.005128205128205334,0.005128205128205387,0.0051282051282052375,0.005128213533305968,0.005128207982391798,0.005128205128205305,0.0051282055610829885
0.003030303030303083,0.9575757573931811,0.0030303030303031513,0.003030303030303083,0.003030303030303087,0.0030303030303031235,0.003030303030303084,0.003030303030303082,0.00303030303030309,0.0030303030303031053,0.0030303030303030624,0.003030303030303104,0.003030303030303072,0.003030303212878938,0.003030303030303085
0.005128205214005565,0.00512820512820519,0.005128205128205241,0.005128209049210357,0.005128205128205181,0.005128210186737912,0.0051282051282051785,0.005128206189496851,0.005128205128205185,0.005128205607075816,0.928205117599627,0.005128205128205198,0.005128205128205167,0.005128205128205176,0.005128205128205179
0.005128205214005565,0.00512820512820519,0.005128205128205241,0.005128209049210357,0.005128205128205181,0.005128210186737912,0.0051282051282051785,0.005128206189496851,0.005128205128205185,0.005128205607075816,0.928205117599627,0.005128205128205198,0.005128205128205167,0.005128205128205176,0.005128205128205179
0.006666666666666731,0.006666666666666748,0.006666669634363544,0.006666666666666731,0.0066666666666667365,0.006666666862458071,0.006666667561446688,0.0066666666666667295,0.006666666666666741,0.00666666666666676,0.006666666666666706,0.006666666666666757,0.006666666666666717,0.0066666666666667295,0.9066666626083977
0.00952380952380957,0.00952380952380958,0.009523809523809627,0.8666666466858735,0.009523809523809572,0.009523820850183645,0.00952380952380957,0.009523810882799279,0.009523809523809577,0.009523809523809587,0.009523816819238314,0.009523809523809587,0.00952380952380956,0.009523809523809568,0.009523809523809572
0.8666666563843877,0.009523809523809611,0.009523809523809684,0.009523809523809594,0.0095238095238096,0.009523809523809648,0.009523809982927041,0.009523812119822568,0.009523812174519445,0.009523809523809625,0.009523809523809566,0.00952380952380962,0.009523809523809578,0.009523813606100077,0.00952381001795677
0.9282051131742963,0.00512820675059799,0.0051282059778793255,0.0051282059948030215,0.0051282051282053225,0.005128205128205449,0.00512820512820531,0.005128205128205305,0.005128205128205334,0.005128205128205387,0.0051282051282052375,0.005128213533305968,0.005128207982391798,0.005128205128205305,0.0051282055610829885
0.00512820518267633,0.005128205128205174,0.005128205128205213,0.005128208902510572,0.005128205128205168,0.9282051204499383,0.005128205128205166,0.005128205173971891,0.005128205128205172,0.005128205700194887,0.005128208380735238,0.00512820512820518,0.0051282051282051586,0.005128205184331544,0.005128205128205167
0.005128205214005658,0.005128205128205299,0.0051282051282054465,0.005128209049215233,0.005128205128205276,0.005128210187495332,0.005128205128205267,0.005128206189497001,0.005128205128205285,0.0051282056070759705,0.9282051166514128,0.005128205128205321,0.005128205128205236,0.005128205128205263,0.005128206075655687
0.005128205875462449,0.005128205128205522,0.0051282056289748,0.005128205638948766,0.005128205128205467,0.005128205128205689,0.005128205128205447,0.005128205128205438,0.005128213998560479,0.005128205128205581,0.005128205128205319,0.8451054253563398,0.08822789709274083,0.005128205128205437,0.005128205383329027
0.005128205214005658,0.005128205128205299,0.0051282051282054465,0.005128209049215233,0.005128205128205276,0.005128210187495332,0.005128205128205267,0.005128206189497001,0.005128205128205285,0.0051282056070759705,0.9282051166514128,0.005128205128205321,0.005128205128205236,0.005128205128205263,0.005128206075655687
0.0028985507246378187,0.002898550724637853,0.0028985507246380013,0.002898550724637819,0.9594202890849415,0.0028985507246379267,0.002898550724637821,0.002898550724637816,0.0028985507246378386,0.002898551166484196,0.002898550724637765,0.0028985508125083863,0.002898550724637789,0.0028985509650495335,0.002898550724637825
0.3920010012088061,0.005128205128205528,0.005128205128205874,0.005128210721861326,0.0051282051282054725,0.541332317728625,0.005128205128205453,0.005128206252729344,0.005128205128205494,0.005128207608945504,0.005128210225951825,0.0051282051282055775,0.005128205128205379,0.005128205227436479,0.005128205128205463
0.0035087726392264654,0.0035087719298251387,0.003508772405225804,0.003508772414694285,0.003508771929825059,0.0035087719298253837,0.0035087719298250303,0.003508771929825016,0.00350877192982509,0.003508771929825224,0.0035087719298248425,0.0035087758073488002,0.6877193017538057,0.2666666573690741,0.0035087721720240806
0.8666666563843877,0.009523809523809611,0.009523809523809684,0.009523809523809594,0.0095238095238096,0.009523809523809648,0.009523809982927041,0.009523812119822568,0.009523812174519445,0.009523809523809625,0.009523809523809566,0.00952380952380962,0.009523809523809578,0.009523813606100077,0.00952381001795677
0.8666666563843877,0.009523809523809611,0.009523809523809684,0.009523809523809594,0.0095238095238096,0.009523809523809648,0.009523809982927041,0.009523812119822568,0.009523812174519445,0.009523809523809625,0.009523809523809566,0.00952380952380962,0.009523809523809578,0.009523813606100077,0.00952381001795677
0.009523827930010293,0.009523809523810612,0.00952380952381156,0.009523809523810394,0.009523809523810458,0.00952380952381108,0.009523811252517137,0.8666666406934589,0.009523809523810517,0.009523809523810775,0.009523815362096495,0.009523809523810748,0.009523809523810201,0.009523809523810373,0.009523809523810432
0.00416666666666677,0.004166666666666795,0.004166667757362638,0.00416666666666677,0.004166666666666778,0.004166666738659092,0.004166666995676125,0.004166666666666768,0.004166666666666785,0.004166666666666815,0.004166667761537059,0.0041666666666668115,0.004166666666666747,0.004166666666666767,0.9416666640800972
0.006666691610391691,0.00666666666666717,0.0066666666666676064,0.006666666666667072,0.006666666666667101,0.006666666666667387,0.9066666291430305,0.006666679246571836,0.0066666666666671285,0.006666666666667246,0.006666666666666911,0.006666666666667233,0.006666666666666983,0.006666666666667061,0.006666666666667089
0.005128207466250663,0.005128205128205195,0.0051282051282052505,0.005128205128205182,0.0051282051282051854,0.005128205128205223,0.005128205128205182,0.005128205128205181,0.9282051236782971,0.0051282051282052045,0.00512820512820516,0.005128205128205202,0.00512820512820517,0.005128207080643797,0.005128205364551329
0.0051282052140060545,0.0051282051282057995,0.005128205128206377,0.005128209049210847,0.005128205128205707,0.0051282101867388,0.005128205128205674,0.005128206189497331,0.005128205128205743,0.005128205607076516,0.9282051175996185,0.005128205128205882,0.0051282051282055515,0.005128205128205655,0.00512820512820569
0.004166669164795507,0.004166666666667284,0.004166666666667815,0.004166666666667163,0.004166666666667199,0.004166769339193899,0.004166666666667168,0.9416665553231178,0.004166666666667232,0.004166671835836878,0.004166666666666968,0.00416666666666736,0.004166666666667055,0.0041666676703834395,0.0041666666666671836
0.006666666666666832,0.0066666666666668735,0.006666666666667054,0.006666666666666833,0.006666666666666844,0.006666666666666962,0.0066666666666668345,0.9066666640068095,0.006666666666666855,0.006666666666666904,0.006666669326521044,0.0066666666666668995,0.0066666666666667955,0.006666666666666829,0.00666666666666684
0.006666669330722665,0.006666666666666715,0.00666666666666676,0.006666666666666705,0.006666666666666708,0.006666666666666737,0.006666666666666707,0.006666666666666705,0.006666668111363678,0.0066666666666667235,0.0066666666666666905,0.006666666666666722,0.0066666666666666975,0.9066666622885909,0.006666666935988835
0.009523872182371763,0.009523809523810196,0.009523819117010154,0.009523819308090759,0.0095238095238101,0.009523809523810486,0.009523809523810068,0.009523809523810049,0.009523835741315725,0.009523809523810295,0.009523809523809846,0.009523889360008591,0.009523841749348783,0.00952384989824111,0.866666405976942
0.8666666563843877,0.009523809523809611,0.009523809523809684,0.009523809523809594,0.0095238095238096,0.009523809523809648,0.009523809982927041,0.009523812119822568,0.009523812174519445,0.009523809523809625,0.009523809523809566,0.00952380952380962,0.009523809523809578,0.009523813606100077,0.00952381001795677
0.006666666666666954,0.006666666666667027,0.006666666666667339,0.9066666582008388,0.006666666666666977,0.006666670666420394,0.0066666666666669585,0.006666667909474998,0.006666666666666996,0.006666666666667081,0.00666666988992835,0.006666666666667071,0.006666666666666892,0.006666666666666947,0.006666666666666967
0.006666666666666804,0.006666666666666839,0.0066666666666669915,0.006666666666666804,0.0066666666666668145,0.006666666666666913,0.006666666666666805,0.9066666640068096,0.006666666666666823,0.006666666666666865,0.0066666693265210256,0.0066666666666668605,0.006666666666666773,0.006666666666666801,0.006666666666666809
0.006666669330722665,0.006666666666666715,0.00666666666666676,0.006666666666666705,0.006666666666666708,0.006666666666666737,0.006666666666666707,0.006666666666666705,0.006666668111363678,0.0066666666666667235,0.0066666666666666905,0.006666666666666722,0.0066666666666666975,0.9066666622885909,0.006666666935988835
0.003508772183599128,0.003508771929824744,0.0035087720998900735,0.0035087721032772603,0.0035087719298247185,0.0035087719298248212,0.00350877192982471,0.003508771929824705,0.0035087719298247284,0.003508771929824771,0.0035087719298246504,0.003508773317364493,0.9508771909109799,0.0035087719298247046,0.003508772016466769
0.003508772183599128,0.003508771929824744,0.0035087720998900735,0.0035087721032772603,0.0035087719298247185,0.0035087719298248212,0.00350877192982471,0.003508771929824705,0.0035087719298247284,0.003508771929824771,0.0035087719298246504,0.003508773317364493,0.9508771909109799,0.0035087719298247046,0.003508772016466769
0.0030303030303032224,0.0030303030303032697,0.003030304775125879,0.0030303030303032233,0.4575757525780631,0.0030303031024698523,0.003030303360109001,0.0030303030303032194,0.0030303030303032497,0.0030303030303033053,0.0030303030303031474,0.0030303030303032987,0.0030303030303031817,0.003030303030303218,0.5030303058811998
0.9066666547909478,0.006666666666667242,0.006666666666667741,0.006666670429234005,0.006666666666667163,0.006666666666667489,0.0066666668756702185,0.006666667848429805,0.006666669080666677,0.006666666666667328,0.0066666666666669455,0.006666666666667313,0.006666666666667029,0.0066666705251466835,0.006666667116566571
0.006666669330722665,0.006666666666666715,0.00666666666666676,0.006666666666666705,0.006666666666666708,0.006666666666666737,0.006666666666666707,0.006666666666666705,0.006666668111363678,0.0066666666666667235,0.0066666666666666905,0.006666666666666722,0.0066666666666666975,0.9066666622885909,0.006666666935988835
0.004166666666666723,0.004166666666666738,0.004166666666666798,0.004166666666666723,0.9416666661777917,0.004166666666666767,0.004166666666666724,0.004166666666666722,0.004166666666666732,0.004166667062747495,0.004166666666666701,0.0041666666666667455,0.004166666666666711,0.004166666759460116,0.004166666666666726
0.004166666666666928,0.004166666666666994,0.004166666666667274,0.004166666666666929,0.004166666666666948,0.0041666666666671315,0.004166666666666932,0.004166666666666923,0.004166666666666966,0.9416666666666623,0.004166666666666825,0.004166666666667033,0.004166666666666872,0.0041666666666669225,0.00416666666666694
0.0035087721835990178,0.003508771929824606,0.003508772099889818,0.0035087721032771497,0.0035087719298245996,0.0035087719298246252,0.0035087719298245975,0.003508771929824597,0.0035087719298246027,0.003508771929824613,0.003508771929824583,0.0035087733173643364,0.9508771909109817,0.003508771929824596,0.003508772016466654
0.906666628760842,0.006666669519178611,0.006666668158192841,0.0066666681879009645,0.0066666666666669455,0.00666666666666713,0.00666666666666693,0.006666666666666922,0.006666666666666964,0.00666666666666704,0.006666666666666823,0.006666692936970723,0.0066666716770348855,0.00666666666666692,0.0066666674265442455
0.005128205214005658,0.005128205128205299,0.0051282051282054465,0.005128209049215233,0.005128205128205276,0.005128210187495332,0.005128205128205267,0.005128206189497001,0.005128205128205285,0.0051282056070759705,0.9282051166514128,0.005128205128205321,0.005128205128205236,0.005128205128205263,0.005128206075655687
0.006666666666666705,0.0066666666666667165,0.00666666666666676,0.9066666588399537,0.00666666666666671,0.006666670652811629,0.006666666666666707,0.006666667285149125,0.006666666666666712,0.0066666666666667235,0.006666669888751806,0.006666666666666722,0.0066666666666666975,0.006666666666666705,0.006666666666666708
0.00416666666666676,0.004166666666666784,0.004166666666666884,0.004166669026397694,0.004166666666666767,0.0041666686572527775,0.004166666666666762,0.004166667351475241,0.004166666666666774,0.004166666666666801,0.9416666616315397,0.004166666666666798,0.00416666666666674,0.0041666666666667585,0.004166666666666765
0.006666666666666705,0.0066666666666667165,0.00666666666666676,0.9066666588399537,0.00666666666666671,0.006666670652811629,0.006666666666666707,0.006666667285149125,0.006666666666666712,0.0066666666666667235,0.006666669888751806,0.006666666666666722,0.0066666666666666975,0.006666666666666705,0.006666666666666708
0.005128205592232823,0.005128205128205388,0.00512820543917035,0.0051282054453639075,0.005128205128205352,0.0051282051282055,0.00512820512820534,0.005128205128205333,0.005128205128205368,0.005128205128205428,0.005128205128205254,0.9282051259099662,0.005128206172787762,0.005128205128205332,0.0051282052866306145
0.8666666563843877,0.009523809523809611,0.009523809523809684,0.009523809523809594,0.0095238095238096,0.009523809523809648,0.009523809982927041,0.009523812119822568,0.009523812174519445,0.009523809523809625,0.009523809523809566,0.00952380952380962,0.009523809523809578,0.009523813606100077,0.00952381001795677
0.005128207466250663,0.005128205128205195,0.0051282051282052505,0.005128205128205182,0.0051282051282051854,0.005128205128205223,0.005128205128205182,0.005128205128205181,0.9282051236782971,0.0051282051282052045,0.00512820512820516,0.005128205128205202,0.00512820512820517,0.005128207080643797,0.005128205364551329
0.005128207466250663,0.005128205128205195,0.0051282051282052505,0.005128205128205182,0.0051282051282051854,0.005128205128205223,0.005128205128205182,0.005128205128205181,0.9282051236782971,0.0051282051282052045,0.00512820512820516,0.005128205128205202,0.00512820512820517,0.005128207080643797,0.005128205364551329
0.004166666666666995,0.004166666666667077,0.004166667930916466,0.004166666666666996,0.1291666560826708,0.004166666750111522,0.004166667048012955,0.00416666666666699,0.004166666666667042,0.0041666666666671385,0.004166666666666866,0.004166666666667127,0.004166666666666925,0.004166666666666988,0.8166666755216181
0.005128207466250663,0.005128205128205195,0.0051282051282052505,0.005128205128205182,0.0051282051282051854,0.005128205128205223,0.005128205128205182,0.005128205128205181,0.9282051236782971,0.0051282051282052045,0.00512820512820516,0.005128205128205202,0.00512820512820517,0.005128207080643797,0.005128205364551329
0.005128205214005565,0.00512820512820519,0.005128205128205241,0.005128209049210357,0.005128205128205181,0.005128210186737912,0.0051282051282051785,0.005128206189496851,0.005128205128205185,0.005128205607075816,0.928205117599627,0.005128205128205198,0.005128205128205167,0.005128205128205176,0.005128205128205179
0.0030303030303031188,0.003030303030303141,0.0030303035921470114,0.003030303030303119,0.0030303030303031257,0.003030303067390183,0.0030303031997931163,0.0030303030303031175,0.0030303030303031313,0.003030303030303157,0.003030303030303084,0.0030303030303031548,0.0030303030303030997,0.0030303030303031166,0.9575757568073354
0.003508772183599128,0.003508771929824744,0.0035087720998900735,0.0035087721032772603,0.0035087719298247185,0.0035087719298248212,0.00350877192982471,0.003508771929824705,0.0035087719298247284,0.003508771929824771,0.0035087719298246504,0.003508773317364493,0.9508771909109799,0.0035087719298247046,0.003508772016466769
0.003508772183599128,0.003508771929824744,0.0035087720998900735,0.0035087721032772603,0.0035087719298247185,0.0035087719298248212,0.00350877192982471,0.003508771929824705,0.0035087719298247284,0.003508771929824771,0.0035087719298246504,0.003508773317364493,0.9508771909109799,0.0035087719298247046,0.003508772016466769
0.005128205214005565,0.00512820512820519,0.005128205128205241,0.005128209049210357,0.005128205128205181,0.005128210186737912,0.0051282051282051785,0.005128206189496851,0.005128205128205185,0.005128205607075816,0.928205117599627,0.005128205128205198,0.005128205128205167,0.005128205128205176,0.005128205128205179
0.01666674086272432,0.016666666666667027,0.016666666666667346,0.016666666666666954,0.016666666666666975,0.016666666666667187,0.016666673197017676,0.7666665859402539,0.016666666666666996,0.016666666666667083,0.016666666666666836,0.016666666666667072,0.01666666666666689,0.016666666666666947,0.01666666666666697
0.008333333578937407,0.008333333333333404,0.008333333333333467,0.008333344571710056,0.008333333333333394,0.008333372684863425,0.00833333333333339,0.008333336371293177,0.008333333333333397,0.008333334704104096,0.8833332780890911,0.008333333333333413,0.008333333333333377,0.008333333333333389,0.008333333333333392
0.006666669330722665,0.006666666666666715,0.00666666666666676,0.006666666666666705,0.006666666666666708,0.006666666666666737,0.006666666666666707,0.006666666666666705,0.006666668111363678,0.0066666666666667235,0.0066666666666666905,0.006666666666666722,0.0066666666666666975,0.9066666622885909,0.006666666935988835
0.006666668406216908,0.9066666649271146,0.006666666666666936,0.006666666666666782,0.00666666666666679,0.006666666666666872,0.006666666666666783,0.006666666666666779,0.006666666666666798,0.006666666666666832,0.006666666666666736,0.006666666666666828,0.006666666666666756,0.006666666666666779,0.006666666666666787
0.003508772183599128,0.003508771929824744,0.0035087720998900735,0.0035087721032772603,0.0035087719298247185,0.0035087719298248212,0.00350877192982471,0.003508771929824705,0.0035087719298247284,0.003508771929824771,0.0035087719298246504,0.003508773317364493,0.9508771909109799,0.0035087719298247046,0.003508772016466769
0.005128207466250663,0.005128205128205195,0.0051282051282052505,0.005128205128205182,0.0051282051282051854,0.005128205128205223,0.005128205128205182,0.005128205128205181,0.9282051236782971,0.0051282051282052045,0.00512820512820516,0.005128205128205202,0.00512820512820517,0.005128207080643797,0.005128205364551329
0.0066666666666667295,0.006666666666666745,0.006666666666666811,0.006666666666666731,0.006666666666666735,0.006666666666666778,0.9066666666666661,0.0066666666666667295,0.006666666666666739,0.006666666666666757,0.006666666666666706,0.006666666666666755,0.006666666666666717,0.0066666666666667295,0.006666666666666732
0.00416666666666676,0.004166666666666784,0.004166666666666884,0.004166669026397694,0.004166666666666767,0.0041666686572527775,0.004166666666666762,0.004166667351475241,0.004166666666666774,0.004166666666666801,0.9416666616315397,0.004166666666666798,0.00416666666666674,0.0041666666666667585,0.004166666666666765
0.005128205214005565,0.00512820512820519,0.005128205128205241,0.005128209049210357,0.005128205128205181,0.005128210186737912,0.0051282051282051785,0.005128206189496851,0.005128205128205185,0.005128205607075816,0.928205117599627,0.005128205128205198,0.005128205128205167,0.005128205128205176,0.005128205128205179
0.8666666563843877,0.009523809523809611,0.009523809523809684,0.009523809523809594,0.0095238095238096,0.009523809523809648,0.009523809982927041,0.009523812119822568,0.009523812174519445,0.009523809523809625,0.009523809523809566,0.00952380952380962,0.009523809523809578,0.009523813606100077,0.00952381001795677
0.00512820512820519,0.0051282051282052045,0.0051282051282052704,0.00512820512820519,0.005128205128205194,0.0051282051282052375,0.005128205128205191,0.9282051266902768,0.0051282051282051985,0.005128205128205217,0.0051282066430557265,0.005128205128205214,0.005128205128205177,0.005128205128205189,0.005128205128205193
0.003508772183599128,0.003508771929824744,0.0035087720998900735,0.0035087721032772603,0.0035087719298247185,0.0035087719298248212,0.00350877192982471,0.003508771929824705,0.0035087719298247284,0.003508771929824771,0.0035087719298246504,0.003508773317364493,0.9508771909109799,0.0035087719298247046,0.003508772016466769
0.011111144698833248,0.011111111111111986,0.011111111111112753,0.011111136103894895,0.011111111111111861,0.011111111111112364,0.011111113568595439,0.8444443834064443,0.01111111111111191,0.011111111111112118,0.011111111111111528,0.011111111111112095,0.011111111111111656,0.011111111111111792,0.01111111111111184
0.006666669330722665,0.006666666666666715,0.00666666666666676,0.006666666666666705,0.006666666666666708,0.006666666666666737,0.006666666666666707,0.006666666666666705,0.006666668111363678,0.0066666666666667235,0.0066666666666666905,0.006666666666666722,0.0066666666666666975,0.9066666622885909,0.006666666935988835
0.0051282051282052115,0.005128205128205231,0.005128205128205319,0.005128211116976901,0.0051282051282052175,0.005128205128205276,0.005128205128205212,0.9282051222163552,0.005128205128205223,0.005128205128205246,0.005128205128205179,0.005128205128205244,0.005128205128205193,0.005128205128205209,0.005128205128205214
0.0035087721835990178,0.003508771929824606,0.003508772099889818,0.0035087721032771497,0.0035087719298245996,0.0035087719298246252,0.0035087719298245975,0.003508771929824597,0.0035087719298246027,0.003508771929824613,0.003508771929824583,0.0035087733173643364,0.9508771909109817,0.003508771929824596,0.003508772016466654
0.011111144599203083,0.011111111111117216,0.011111111111122562,0.011111111111115991,0.011111111111116354,0.01111111111111986,0.011111114252920136,0.6777777809752733,0.17777773795031415,0.011111111111118137,0.01111111111111402,0.011111111111117976,0.011111111111114909,0.011111111111115868,0.011111111111116201
